"id:ID","name","uri","crm_uri","uuid"
"2676","code","https://bc.d4k.dk/bc_instance/nornicotine_concentration_in_urine/test/coding/code","https://crm.d4k.dk/dataset/observation/test/coding/code","d479db9e-8b3b-4db4-9fcb-79e3af0e062b"
"2677","user selected","https://bc.d4k.dk/bc_instance/nornicotine_concentration_in_urine/test/coding/user_selected","https://crm.d4k.dk/dataset/observation/test/coding/user_selected","fdd6c498-9afd-4ca8-a949-724fcb7e38b2"
"2678","version","https://bc.d4k.dk/bc_instance/nornicotine_concentration_in_urine/test/coding/version","https://crm.d4k.dk/dataset/observation/test/coding/version","7967b99e-6cdc-4022-a78f-1bce8cd7e0aa"
"2679","system","https://bc.d4k.dk/bc_instance/nornicotine_concentration_in_urine/test/coding/system","https://crm.d4k.dk/dataset/observation/test/coding/system","aa1f4ee5-60d9-429e-8bf0-f853853d46c1"
"2680","display","https://bc.d4k.dk/bc_instance/nornicotine_concentration_in_urine/test/coding/display","https://crm.d4k.dk/dataset/observation/test/coding/display","29bf03e9-26d9-4790-95e8-f7c5a8b1fe65"
"2681","value","https://bc.d4k.dk/bc_instance/nornicotine_concentration_in_urine/date_time/date_time/value","https://crm.d4k.dk/dataset/common/date_time/date_time/value","5fec45df-185f-4f42-ba7f-a29413c2053a"
"2682","value","https://bc.d4k.dk/bc_instance/nornicotine_concentration_in_urine/result/quantity/value","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/value","486b0e23-1487-44d8-b40d-9b1f60631508"
"2683","code","https://bc.d4k.dk/bc_instance/nornicotine_concentration_in_urine/result/quantity/code","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/code","c44d23b5-fc9b-4278-b5e6-2c41a8d8faa6"
"2684","unit","https://bc.d4k.dk/bc_instance/nornicotine_concentration_in_urine/result/quantity/unit","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/unit","f563ece7-0591-4239-974e-c34bbdfc76df"
"2685","system","https://bc.d4k.dk/bc_instance/nornicotine_concentration_in_urine/result/quantity/system","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/system","da7513e3-8625-4215-917d-b24f2a0e48f7"
"2686","comparator","https://bc.d4k.dk/bc_instance/nornicotine_concentration_in_urine/result/quantity/comparator","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/comparator","e26f057c-bb09-44a6-b964-ce862395d40d"
"2687","code","https://bc.d4k.dk/bc_instance/nornicotine_concentration_in_urine/specimen/coding/code","https://crm.d4k.dk/dataset/observation/specimen/specimen_type/coding/code","98e9d41c-b5fc-4acd-b316-629bd3e0cc07"
"2688","user selected","https://bc.d4k.dk/bc_instance/nornicotine_concentration_in_urine/specimen/coding/user_selected","https://crm.d4k.dk/dataset/observation/specimen/specimen_type/coding/user_selected","d7802b97-c7c2-4ce3-afb3-880d4f060a06"
"2689","version","https://bc.d4k.dk/bc_instance/nornicotine_concentration_in_urine/specimen/coding/version","https://crm.d4k.dk/dataset/observation/specimen/specimen_type/coding/version","0a7dda90-ae98-4de0-a889-73431092b3fa"
"2690","system","https://bc.d4k.dk/bc_instance/nornicotine_concentration_in_urine/specimen/coding/system","https://crm.d4k.dk/dataset/observation/specimen/specimen_type/coding/system","e30f959c-2500-4418-9d05-178fdbde13ff"
"2691","display","https://bc.d4k.dk/bc_instance/nornicotine_concentration_in_urine/specimen/coding/display","https://crm.d4k.dk/dataset/observation/specimen/specimen_type/coding/display","ac44ea52-f9c1-4df5-af9c-16b06497f79a"
"2692","code","https://bc.d4k.dk/bc_instance/hcg_concentration_in_serum_or_plasma/test/coding/code","https://crm.d4k.dk/dataset/observation/test/coding/code","50255cce-07a0-4e00-93fa-60f8254bd666"
"2693","user selected","https://bc.d4k.dk/bc_instance/hcg_concentration_in_serum_or_plasma/test/coding/user_selected","https://crm.d4k.dk/dataset/observation/test/coding/user_selected","0e09cb9c-c344-4284-8090-938a524f9509"
"2694","version","https://bc.d4k.dk/bc_instance/hcg_concentration_in_serum_or_plasma/test/coding/version","https://crm.d4k.dk/dataset/observation/test/coding/version","34937fb7-7ae9-4050-99d3-316a76027be1"
"2695","system","https://bc.d4k.dk/bc_instance/hcg_concentration_in_serum_or_plasma/test/coding/system","https://crm.d4k.dk/dataset/observation/test/coding/system","9ad990fa-749c-41c7-b43e-033d8c685cf6"
"2696","display","https://bc.d4k.dk/bc_instance/hcg_concentration_in_serum_or_plasma/test/coding/display","https://crm.d4k.dk/dataset/observation/test/coding/display","bf96381d-1397-4a2a-b591-85e58a13864d"
"2697","value","https://bc.d4k.dk/bc_instance/hcg_concentration_in_serum_or_plasma/date_time/date_time/value","https://crm.d4k.dk/dataset/common/date_time/date_time/value","669ef137-8912-48ed-a495-11ba11b777a4"
"2698","value","https://bc.d4k.dk/bc_instance/hcg_concentration_in_serum_or_plasma/result/quantity/value","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/value","7afc68bd-64e9-4846-825f-387fd7e1b371"
"2699","code","https://bc.d4k.dk/bc_instance/hcg_concentration_in_serum_or_plasma/result/quantity/code","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/code","c9f8c8ca-5bf4-404e-b32c-2f4d25269bab"
"2700","unit","https://bc.d4k.dk/bc_instance/hcg_concentration_in_serum_or_plasma/result/quantity/unit","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/unit","c6e2ffcc-0865-452a-81eb-07fbd620b7c3"
"2701","system","https://bc.d4k.dk/bc_instance/hcg_concentration_in_serum_or_plasma/result/quantity/system","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/system","2deba28c-c0bf-4267-8417-de2480502073"
"2702","comparator","https://bc.d4k.dk/bc_instance/hcg_concentration_in_serum_or_plasma/result/quantity/comparator","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/comparator","f7265a95-05ea-4e3e-a434-1fc109915486"
"2703","code","https://bc.d4k.dk/bc_instance/hcg_concentration_in_serum_or_plasma/specimen/coding/code","https://crm.d4k.dk/dataset/observation/specimen/specimen_type/coding/code","9fbff155-8dad-4f52-a067-3fe525b651f2"
"2704","user selected","https://bc.d4k.dk/bc_instance/hcg_concentration_in_serum_or_plasma/specimen/coding/user_selected","https://crm.d4k.dk/dataset/observation/specimen/specimen_type/coding/user_selected","15503198-43dc-4722-a0fa-44d885f00d09"
"2705","version","https://bc.d4k.dk/bc_instance/hcg_concentration_in_serum_or_plasma/specimen/coding/version","https://crm.d4k.dk/dataset/observation/specimen/specimen_type/coding/version","8f8f70dc-fdd6-4c9d-ad02-da5712df3a95"
"2706","system","https://bc.d4k.dk/bc_instance/hcg_concentration_in_serum_or_plasma/specimen/coding/system","https://crm.d4k.dk/dataset/observation/specimen/specimen_type/coding/system","c60c7f93-631f-4f37-81ed-4520f6c15f4d"
"2707","display","https://bc.d4k.dk/bc_instance/hcg_concentration_in_serum_or_plasma/specimen/coding/display","https://crm.d4k.dk/dataset/observation/specimen/specimen_type/coding/display","b22c3d74-0e54-4346-ae63-eb5d7e5c9e10"
"2708","code","https://bc.d4k.dk/bc_instance/segmented_neutrophils_in_blood/test/coding/code","https://crm.d4k.dk/dataset/observation/test/coding/code","116d1acc-11a0-46a8-b731-8a1d2100bcf5"
"2709","user selected","https://bc.d4k.dk/bc_instance/segmented_neutrophils_in_blood/test/coding/user_selected","https://crm.d4k.dk/dataset/observation/test/coding/user_selected","316ffc8d-b290-4dec-817d-6aba798212a5"
"2710","version","https://bc.d4k.dk/bc_instance/segmented_neutrophils_in_blood/test/coding/version","https://crm.d4k.dk/dataset/observation/test/coding/version","5f3a9983-bb7e-419b-80f1-4ab70902818c"
"2711","system","https://bc.d4k.dk/bc_instance/segmented_neutrophils_in_blood/test/coding/system","https://crm.d4k.dk/dataset/observation/test/coding/system","4dc13811-7ef8-4eb4-ba79-4e540bccbb7e"
"2712","display","https://bc.d4k.dk/bc_instance/segmented_neutrophils_in_blood/test/coding/display","https://crm.d4k.dk/dataset/observation/test/coding/display","8f6b1965-9584-4853-996d-14979fffb094"
"2713","value","https://bc.d4k.dk/bc_instance/segmented_neutrophils_in_blood/date_time/date_time/value","https://crm.d4k.dk/dataset/common/date_time/date_time/value","95661b1a-b3d6-47b6-be2b-5d6b66e6a530"
"2714","value","https://bc.d4k.dk/bc_instance/segmented_neutrophils_in_blood/result/quantity/value","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/value","3bc95bec-29e9-47c5-8b23-6812f6854a74"
"2715","code","https://bc.d4k.dk/bc_instance/segmented_neutrophils_in_blood/result/quantity/code","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/code","e01ac8c4-3539-4a22-b3d0-d4e85702dba2"
"2716","unit","https://bc.d4k.dk/bc_instance/segmented_neutrophils_in_blood/result/quantity/unit","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/unit","921e84eb-1230-42f8-9639-03e9f12fea29"
"2717","system","https://bc.d4k.dk/bc_instance/segmented_neutrophils_in_blood/result/quantity/system","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/system","c36c7deb-d348-4cb3-af4e-1b4208dbc08b"
"2718","comparator","https://bc.d4k.dk/bc_instance/segmented_neutrophils_in_blood/result/quantity/comparator","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/comparator","136eb864-24bc-4ee1-a9bd-db4afc3352f8"
"2719","code","https://bc.d4k.dk/bc_instance/segmented_neutrophils_in_blood/specimen/coding/code","https://crm.d4k.dk/dataset/observation/specimen/specimen_type/coding/code","96136753-9ce1-4e8b-b9b9-c70294990b79"
"2720","user selected","https://bc.d4k.dk/bc_instance/segmented_neutrophils_in_blood/specimen/coding/user_selected","https://crm.d4k.dk/dataset/observation/specimen/specimen_type/coding/user_selected","a86c8db7-4a93-4f31-8502-4eb440d56558"
"2721","version","https://bc.d4k.dk/bc_instance/segmented_neutrophils_in_blood/specimen/coding/version","https://crm.d4k.dk/dataset/observation/specimen/specimen_type/coding/version","f79dcbc1-b437-4c15-8ffd-c99405ec0b2f"
"2722","system","https://bc.d4k.dk/bc_instance/segmented_neutrophils_in_blood/specimen/coding/system","https://crm.d4k.dk/dataset/observation/specimen/specimen_type/coding/system","99740d54-ca68-4bed-84aa-c2e557499109"
"2723","display","https://bc.d4k.dk/bc_instance/segmented_neutrophils_in_blood/specimen/coding/display","https://crm.d4k.dk/dataset/observation/specimen/specimen_type/coding/display","8d1ed0d8-22e9-41c2-8324-fac25d06bfec"
"2724","code","https://bc.d4k.dk/bc_instance/supraventricular_arrhythmia_ecg_assessment/test/coding/code","https://crm.d4k.dk/dataset/observation/test/coding/code","d420baaf-a379-4dfb-9afb-85429b622544"
"2725","user selected","https://bc.d4k.dk/bc_instance/supraventricular_arrhythmia_ecg_assessment/test/coding/user_selected","https://crm.d4k.dk/dataset/observation/test/coding/user_selected","5c7a516a-ad2f-4fdb-99c0-8120da47d86c"
"2726","version","https://bc.d4k.dk/bc_instance/supraventricular_arrhythmia_ecg_assessment/test/coding/version","https://crm.d4k.dk/dataset/observation/test/coding/version","250e43c1-7066-4423-904f-8c159e17e52c"
"2727","system","https://bc.d4k.dk/bc_instance/supraventricular_arrhythmia_ecg_assessment/test/coding/system","https://crm.d4k.dk/dataset/observation/test/coding/system","1ac50380-32ef-4b93-8f8c-66f124cb0eff"
"2728","display","https://bc.d4k.dk/bc_instance/supraventricular_arrhythmia_ecg_assessment/test/coding/display","https://crm.d4k.dk/dataset/observation/test/coding/display","a5e6f5c3-26fd-470a-94e0-43eedbbbb4b2"
"2729","code","https://bc.d4k.dk/bc_instance/supraventricular_arrhythmia_ecg_assessment/method/coding/code","https://crm.d4k.dk/dataset/observation/method/coding/code","160788bc-e7e5-40dd-bd8e-9c3187bf92e5"
"2730","user selected","https://bc.d4k.dk/bc_instance/supraventricular_arrhythmia_ecg_assessment/method/coding/user_selected","https://crm.d4k.dk/dataset/observation/method/coding/user_selected","f9c35f3e-8b80-4e81-aaae-cf200d78a3c0"
"2731","version","https://bc.d4k.dk/bc_instance/supraventricular_arrhythmia_ecg_assessment/method/coding/version","https://crm.d4k.dk/dataset/observation/method/coding/version","2c807521-bd43-4c9a-9d77-ff1a602e52f6"
"2732","system","https://bc.d4k.dk/bc_instance/supraventricular_arrhythmia_ecg_assessment/method/coding/system","https://crm.d4k.dk/dataset/observation/method/coding/system","319da314-32f3-4abd-9ef6-cb84b2a7d083"
"2733","display","https://bc.d4k.dk/bc_instance/supraventricular_arrhythmia_ecg_assessment/method/coding/display","https://crm.d4k.dk/dataset/observation/method/coding/display","cb394be1-7660-4a6a-8432-ba20ba0b3f7a"
"2734","value","https://bc.d4k.dk/bc_instance/supraventricular_arrhythmia_ecg_assessment/date_time/date_time/value","https://crm.d4k.dk/dataset/common/date_time/date_time/value","388a3ab3-9f07-416f-bc79-4ceb266f2f4f"
"2735","value","https://bc.d4k.dk/bc_instance/supraventricular_arrhythmia_ecg_assessment/result/quantity/value","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/value","1cee19c9-a1a5-4ca1-a6d3-a4c4201611ae"
"2736","code","https://bc.d4k.dk/bc_instance/supraventricular_arrhythmia_ecg_assessment/result/quantity/code","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/code","b0ca3559-d5fe-48f2-84e3-dbe6e3fa542d"
"2737","unit","https://bc.d4k.dk/bc_instance/supraventricular_arrhythmia_ecg_assessment/result/quantity/unit","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/unit","0189ca66-fddc-4d40-8d31-cbc83b1d8a99"
"2738","system","https://bc.d4k.dk/bc_instance/supraventricular_arrhythmia_ecg_assessment/result/quantity/system","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/system","b099da68-1658-4329-adc4-e6cf05642a7c"
"2739","comparator","https://bc.d4k.dk/bc_instance/supraventricular_arrhythmia_ecg_assessment/result/quantity/comparator","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/comparator","f9d82f2a-4d54-40a2-ab68-8a18cc8a7b34"
"2740","code","https://bc.d4k.dk/bc_instance/hcg_presence_in_urine/test/coding/code","https://crm.d4k.dk/dataset/observation/test/coding/code","a4cde634-8fe2-4f33-bb7e-8f5dddffe34b"
"2741","user selected","https://bc.d4k.dk/bc_instance/hcg_presence_in_urine/test/coding/user_selected","https://crm.d4k.dk/dataset/observation/test/coding/user_selected","f0e4094c-0826-46a3-8612-8f1dc75c5176"
"2742","version","https://bc.d4k.dk/bc_instance/hcg_presence_in_urine/test/coding/version","https://crm.d4k.dk/dataset/observation/test/coding/version","dd4f0fc0-8d3e-4e8d-bc82-f6820f0c8639"
"2743","system","https://bc.d4k.dk/bc_instance/hcg_presence_in_urine/test/coding/system","https://crm.d4k.dk/dataset/observation/test/coding/system","5ea727d1-4322-4865-87b4-80b70b9a7bc9"
"2744","display","https://bc.d4k.dk/bc_instance/hcg_presence_in_urine/test/coding/display","https://crm.d4k.dk/dataset/observation/test/coding/display","94c03d7a-9fa0-4a72-b4c6-25baaee771a6"
"2745","value","https://bc.d4k.dk/bc_instance/hcg_presence_in_urine/date_time/date_time/value","https://crm.d4k.dk/dataset/common/date_time/date_time/value","699c66f3-a769-41c5-af8b-402f884399f4"
"2746","value","https://bc.d4k.dk/bc_instance/hcg_presence_in_urine/result/quantity/value","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/value","1d5ef1e0-f2c9-4d09-8e74-635459a90544"
"2747","code","https://bc.d4k.dk/bc_instance/hcg_presence_in_urine/result/quantity/code","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/code","4aa5be0d-e3ae-4917-a99e-461fa1a9d1cb"
"2748","unit","https://bc.d4k.dk/bc_instance/hcg_presence_in_urine/result/quantity/unit","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/unit","ffcf2cdb-be0b-4aca-89ab-2d533bcfb12c"
"2749","system","https://bc.d4k.dk/bc_instance/hcg_presence_in_urine/result/quantity/system","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/system","5a49357a-acf9-4249-9215-d6efbfb359f1"
"2750","comparator","https://bc.d4k.dk/bc_instance/hcg_presence_in_urine/result/quantity/comparator","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/comparator","47c470f3-7bb3-47a6-b2c2-8951cd8f3209"
"2751","code","https://bc.d4k.dk/bc_instance/hcg_presence_in_urine/specimen/coding/code","https://crm.d4k.dk/dataset/observation/specimen/specimen_type/coding/code","29bd9e9d-c930-45a5-b8da-b982677f85e0"
"2752","user selected","https://bc.d4k.dk/bc_instance/hcg_presence_in_urine/specimen/coding/user_selected","https://crm.d4k.dk/dataset/observation/specimen/specimen_type/coding/user_selected","3c25cb6b-98a2-4de0-801f-f7af6a320ec0"
"2753","version","https://bc.d4k.dk/bc_instance/hcg_presence_in_urine/specimen/coding/version","https://crm.d4k.dk/dataset/observation/specimen/specimen_type/coding/version","0b2465b1-9fd1-4586-87ea-a8045b78e960"
"2754","system","https://bc.d4k.dk/bc_instance/hcg_presence_in_urine/specimen/coding/system","https://crm.d4k.dk/dataset/observation/specimen/specimen_type/coding/system","0030afdc-1efb-487f-b125-46ff39818e08"
"2755","display","https://bc.d4k.dk/bc_instance/hcg_presence_in_urine/specimen/coding/display","https://crm.d4k.dk/dataset/observation/specimen/specimen_type/coding/display","2e23d5f7-bf42-4591-b82c-0fa3b4986bd5"
"2756","code","https://bc.d4k.dk/bc_instance/carboxyhemoglobin_concentration_in_blood/test/coding/code","https://crm.d4k.dk/dataset/observation/test/coding/code","b8a43fa2-1819-433f-a008-e21c4131d860"
"2757","user selected","https://bc.d4k.dk/bc_instance/carboxyhemoglobin_concentration_in_blood/test/coding/user_selected","https://crm.d4k.dk/dataset/observation/test/coding/user_selected","140826ea-529e-4a50-8a10-a137e31e0e8a"
"2758","version","https://bc.d4k.dk/bc_instance/carboxyhemoglobin_concentration_in_blood/test/coding/version","https://crm.d4k.dk/dataset/observation/test/coding/version","bb063b38-779a-43b6-b0ad-cb513244168d"
"2759","system","https://bc.d4k.dk/bc_instance/carboxyhemoglobin_concentration_in_blood/test/coding/system","https://crm.d4k.dk/dataset/observation/test/coding/system","eb1de090-a1e9-4fc5-8c12-ca2b8ac8a90e"
"2760","display","https://bc.d4k.dk/bc_instance/carboxyhemoglobin_concentration_in_blood/test/coding/display","https://crm.d4k.dk/dataset/observation/test/coding/display","ce486ddb-1aa3-4781-bbe6-cfc4fd6ea8d3"
"2761","value","https://bc.d4k.dk/bc_instance/carboxyhemoglobin_concentration_in_blood/date_time/date_time/value","https://crm.d4k.dk/dataset/common/date_time/date_time/value","8a0a769c-317f-42e2-8837-c4ba52a353cf"
"2762","value","https://bc.d4k.dk/bc_instance/carboxyhemoglobin_concentration_in_blood/result/quantity/value","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/value","d462e56b-f69a-4306-9b20-78af523cf98a"
"2763","code","https://bc.d4k.dk/bc_instance/carboxyhemoglobin_concentration_in_blood/result/quantity/code","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/code","a1357328-1067-4253-930a-d80a410ea997"
"2764","unit","https://bc.d4k.dk/bc_instance/carboxyhemoglobin_concentration_in_blood/result/quantity/unit","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/unit","ec52a395-dffb-4786-81c4-08a7d6472964"
"2765","system","https://bc.d4k.dk/bc_instance/carboxyhemoglobin_concentration_in_blood/result/quantity/system","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/system","4ad871b8-02fc-490c-a884-00bb52a451c0"
"2766","comparator","https://bc.d4k.dk/bc_instance/carboxyhemoglobin_concentration_in_blood/result/quantity/comparator","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/comparator","928d39e8-af33-4c80-b1c4-c4392cdaa812"
"2767","code","https://bc.d4k.dk/bc_instance/carboxyhemoglobin_concentration_in_blood/specimen/coding/code","https://crm.d4k.dk/dataset/observation/specimen/specimen_type/coding/code","a8709254-f8d8-467a-a19d-267facfa1a53"
"2768","user selected","https://bc.d4k.dk/bc_instance/carboxyhemoglobin_concentration_in_blood/specimen/coding/user_selected","https://crm.d4k.dk/dataset/observation/specimen/specimen_type/coding/user_selected","d216ca3f-b4f1-48a9-b906-59dac3017faa"
"2769","version","https://bc.d4k.dk/bc_instance/carboxyhemoglobin_concentration_in_blood/specimen/coding/version","https://crm.d4k.dk/dataset/observation/specimen/specimen_type/coding/version","b8288222-342a-4792-adc1-3547a0a2a3ab"
"2770","system","https://bc.d4k.dk/bc_instance/carboxyhemoglobin_concentration_in_blood/specimen/coding/system","https://crm.d4k.dk/dataset/observation/specimen/specimen_type/coding/system","0c614460-b8d9-46c1-a182-b0a8da450100"
"2771","display","https://bc.d4k.dk/bc_instance/carboxyhemoglobin_concentration_in_blood/specimen/coding/display","https://crm.d4k.dk/dataset/observation/specimen/specimen_type/coding/display","b4a514f2-5489-4f9b-9745-40fd022dde96"
"2772","code","https://bc.d4k.dk/bc_instance/tumor_merged/test/coding/code","https://crm.d4k.dk/dataset/observation/test/coding/code","e0955e22-6f15-47b3-b9ba-a8f0076d5590"
"2773","user selected","https://bc.d4k.dk/bc_instance/tumor_merged/test/coding/user_selected","https://crm.d4k.dk/dataset/observation/test/coding/user_selected","1d887040-3948-4696-9de6-c42f14964eab"
"2774","version","https://bc.d4k.dk/bc_instance/tumor_merged/test/coding/version","https://crm.d4k.dk/dataset/observation/test/coding/version","27c7a306-4369-459f-be2e-06b9ca784b94"
"2775","system","https://bc.d4k.dk/bc_instance/tumor_merged/test/coding/system","https://crm.d4k.dk/dataset/observation/test/coding/system","cd12f3d5-1516-4587-9574-023e4c6e8475"
"2776","display","https://bc.d4k.dk/bc_instance/tumor_merged/test/coding/display","https://crm.d4k.dk/dataset/observation/test/coding/display","94963e23-e61f-442e-b27c-0ad9788ef6aa"
"2777","code","https://bc.d4k.dk/bc_instance/tumor_merged/method/coding/code","https://crm.d4k.dk/dataset/observation/method/coding/code","60976cab-f86d-4b3a-a82d-b165b8958cc5"
"2778","user selected","https://bc.d4k.dk/bc_instance/tumor_merged/method/coding/user_selected","https://crm.d4k.dk/dataset/observation/method/coding/user_selected","fbc037de-9159-4710-b8ba-6e5be9e54a4e"
"2779","version","https://bc.d4k.dk/bc_instance/tumor_merged/method/coding/version","https://crm.d4k.dk/dataset/observation/method/coding/version","ee8832e3-dd73-4778-ba45-23222566272f"
"2780","system","https://bc.d4k.dk/bc_instance/tumor_merged/method/coding/system","https://crm.d4k.dk/dataset/observation/method/coding/system","32000577-ed8e-4f74-a83e-db10d387c5a5"
"2781","display","https://bc.d4k.dk/bc_instance/tumor_merged/method/coding/display","https://crm.d4k.dk/dataset/observation/method/coding/display","3b9dbe6d-33fc-4d54-a554-a8cad7f247c0"
"2782","value","https://bc.d4k.dk/bc_instance/tumor_merged/date_time/date_time/value","https://crm.d4k.dk/dataset/common/date_time/date_time/value","4322343d-1037-4fea-9c7b-34144e6e3134"
"2783","code","https://bc.d4k.dk/bc_instance/tumor_merged/result/coding/code","https://crm.d4k.dk/dataset/observation/observation_result/result/coding/code","1ff47b19-07b8-45c9-a1c0-13c9160fe7df"
"2784","user selected","https://bc.d4k.dk/bc_instance/tumor_merged/result/coding/user_selected","https://crm.d4k.dk/dataset/observation/observation_result/result/coding/user_selected","a4021937-1974-4d44-b74e-c527c6ad30b8"
"2785","version","https://bc.d4k.dk/bc_instance/tumor_merged/result/coding/version","https://crm.d4k.dk/dataset/observation/observation_result/result/coding/version","e6cdb776-3fad-435f-a12e-b42438e47616"
"2786","system","https://bc.d4k.dk/bc_instance/tumor_merged/result/coding/system","https://crm.d4k.dk/dataset/observation/observation_result/result/coding/system","6ee03de3-0c8a-40e7-9cbd-11baba2d0e1f"
"2787","display","https://bc.d4k.dk/bc_instance/tumor_merged/result/coding/display","https://crm.d4k.dk/dataset/observation/observation_result/result/coding/display","58f05e28-cad8-43a8-a1e1-3e5c6687b608"
"2788","code","https://bc.d4k.dk/bc_instance/qtcb_interval_aggregate/test/coding/code","https://crm.d4k.dk/dataset/observation/test/coding/code","1a41b262-60a8-4650-ac3c-e6e67df7f4ec"
"2789","user selected","https://bc.d4k.dk/bc_instance/qtcb_interval_aggregate/test/coding/user_selected","https://crm.d4k.dk/dataset/observation/test/coding/user_selected","53ee6866-6df4-4b0c-a207-784121da2d80"
"2790","version","https://bc.d4k.dk/bc_instance/qtcb_interval_aggregate/test/coding/version","https://crm.d4k.dk/dataset/observation/test/coding/version","ea4cb3f6-c1dc-4ffe-9ea6-4ad11e864def"
"2791","system","https://bc.d4k.dk/bc_instance/qtcb_interval_aggregate/test/coding/system","https://crm.d4k.dk/dataset/observation/test/coding/system","e86331b0-8d4d-4f81-a11c-50993a3848a5"
"2792","display","https://bc.d4k.dk/bc_instance/qtcb_interval_aggregate/test/coding/display","https://crm.d4k.dk/dataset/observation/test/coding/display","d0253b2f-0315-411e-a5d7-8be9e3a5a3eb"
"2793","code","https://bc.d4k.dk/bc_instance/qtcb_interval_aggregate/method/coding/code","https://crm.d4k.dk/dataset/observation/method/coding/code","57774591-daff-4393-8ee3-bc34469bad44"
"2794","user selected","https://bc.d4k.dk/bc_instance/qtcb_interval_aggregate/method/coding/user_selected","https://crm.d4k.dk/dataset/observation/method/coding/user_selected","57aee0f3-d01e-4b3d-b168-98019da448c5"
"2795","version","https://bc.d4k.dk/bc_instance/qtcb_interval_aggregate/method/coding/version","https://crm.d4k.dk/dataset/observation/method/coding/version","c5822430-08a3-4d23-b359-a099ec863ac0"
"2796","system","https://bc.d4k.dk/bc_instance/qtcb_interval_aggregate/method/coding/system","https://crm.d4k.dk/dataset/observation/method/coding/system","d852097d-4a15-449e-8852-452da79d046a"
"2797","display","https://bc.d4k.dk/bc_instance/qtcb_interval_aggregate/method/coding/display","https://crm.d4k.dk/dataset/observation/method/coding/display","6958e643-5f1a-4968-9ed7-9f73de161a95"
"2798","value","https://bc.d4k.dk/bc_instance/qtcb_interval_aggregate/date_time/date_time/value","https://crm.d4k.dk/dataset/common/date_time/date_time/value","6ae7737e-9795-4c13-9f6f-33f85db23f91"
"2799","value","https://bc.d4k.dk/bc_instance/qtcb_interval_aggregate/result/quantity/value","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/value","0457a5d3-69e4-43da-bba7-2f5c2bf06e12"
"2800","code","https://bc.d4k.dk/bc_instance/qtcb_interval_aggregate/result/quantity/code","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/code","099e20a4-a390-4499-8e20-6db0ce5260ab"
"2801","unit","https://bc.d4k.dk/bc_instance/qtcb_interval_aggregate/result/quantity/unit","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/unit","fbea554c-1845-4d2b-b79b-12f18a5becdb"
"2802","system","https://bc.d4k.dk/bc_instance/qtcb_interval_aggregate/result/quantity/system","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/system","6cf49a8a-48cb-4bfb-aa52-4fd9f37e937e"
"2803","comparator","https://bc.d4k.dk/bc_instance/qtcb_interval_aggregate/result/quantity/comparator","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/comparator","fe754913-2e25-49b8-b963-1310437bea64"
"2804","code","https://bc.d4k.dk/bc_instance/sodium_concentration_in_blood/test/coding/code","https://crm.d4k.dk/dataset/observation/test/coding/code","dfc685ed-b853-4172-be96-36688ef14a3b"
"2805","user selected","https://bc.d4k.dk/bc_instance/sodium_concentration_in_blood/test/coding/user_selected","https://crm.d4k.dk/dataset/observation/test/coding/user_selected","e4bb791c-8917-4e45-8c0b-514009896422"
"2806","version","https://bc.d4k.dk/bc_instance/sodium_concentration_in_blood/test/coding/version","https://crm.d4k.dk/dataset/observation/test/coding/version","bbbf20a9-fc26-49d9-b5ff-25de8b8238ed"
